date,absacc,acc,age,agr,bm,bm_ia,cash,cashdebt,cashpr,chatoia,chcsho,chempia,chinv,chpmia,cfp,cfp_ia,cinvest,currat,depr,dy,ep,egr,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsaleinv,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,rd_sale,rd_mve,realestate,roic,salecash,saleinv,salerec,sgr,sp,tang,tb,chtx,ear,roaq,roavol,roeq,rsup,secured,stdacc,stdcf,sue,aeavol,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom1m,mom6m,mom12m,mom36m,mve,mve_ia,retvol,pricedelay,std_dolvol,std_turn,turn,zerotrade,chfeps,chnanalyst,disp,fgr5yr,nanalyst,sfe,ms,ps,nincr,divi,divo,rd,sin,IPO,convind,securedind
19870331,-0.014934026,-0.014160815,-0.008386007,-0.048538933,0.027438279,-0.032853573,-0.022025279,-0.038439282,0.018914142,0.016155472,-0.024055414,-0.024548339,-0.035619185,-0.045844926,-0.020899836,0.013949003,-0.001824735,-0.024563605,-0.001238318,-0.01914093,-0.047448925,-0.052403977,-0.045817491,-0.035161978,-0.041801107,0.033529681,-0.031819763,-0.042680737,0.009345681,-0.029820037,-0.054997633,-0.009793247,0.004074531,-0.035974229,0.016748292,-0.0141602,-0.027365288,0.006381091,0.006659323,-0.00157948,0.019875705,0.000117129,-0.014073478,0.005224526,-0.003593032,0.013588275,-0.031021478,-0.01658721,0.013936028,0.019710225,-0.034601244,0.013328095,-0.053534962,-0.008408484,0.014090726,0.004422551,-0.034208536,0.048315305,-0.013756789,-0.047281003,0.016122737,0.014998773,0.023385235,-0.005956478,-0.009385548,0.024442094,-0.032178068,-0.031796965,0.002522394,-0.040031844,0.050991312,0.009813076,-0.003598368,0.009888483,-0.025161778,-0.000681782,-0.001132314,-0.068276711,-0.033658113,-0.02558049,0.010786656,0.012036587,0.033955076,-0.041882242,-0.060647546,0.049620673,0.035041898,0.035041898,0.035041898,0.035041898,0.035041898,0.035041898,-0.057965281,-0.033863734,-0.007088865,-0.025662899,-0.025662899,-0.025662899,0.035041898,0.035041898,0.000147958,0.008545262
19870430,-0.002632231,-0.012023124,-0.013331436,-0.038361808,0.044907265,0.004409568,0.006329761,-0.013254437,-0.006553049,-0.001632063,-0.015471912,-0.002702612,-0.041368727,-0.019065615,-0.020051416,-0.013697681,2.58994E-05,0.006645056,0.009444647,-0.02521976,-0.047873251,-0.039421246,-0.009381415,-0.018191276,-0.030799021,0.033374167,-0.030397252,-0.029341321,-0.004651495,-0.021399959,-0.019050733,-0.000621122,0.005238729,0.000394485,0.010121787,-0.002278033,0.002867569,0.005160625,0.009086067,-0.01686185,-0.011214059,-0.008785414,0.010957301,0.001690721,0.033403197,-0.019010634,-0.017242472,-0.008911585,0.000282831,-0.021885298,-0.035873364,0.015254438,-0.020042135,0.016503985,0.000556407,0.003981616,-0.015286561,0.044257882,-0.025347053,-0.026568709,0.010727259,0.016218972,0.010754015,-0.001704542,-0.004870059,0.013558053,-0.019497867,-0.017521153,0.003792385,0.001101894,0.026340643,-0.011330727,0.044854687,-0.001523041,-0.010005905,0.025486417,0.019471615,-0.056677861,-0.005755314,0.001525864,0.007226608,0.01252028,0.005324934,-0.011761031,-0.015249219,0.009925165,-0.018765184,-0.018765184,-0.018765184,-0.018765184,-0.018765184,-0.018765184,-0.024220904,-0.013524633,-0.012434703,-0.004222641,-0.004222641,-0.004222641,-0.018765184,-0.018765184,-0.009935395,0.010068869
19870529,0.003228983,-0.000882015,0.004523934,-0.03766921,0.036719923,0.001102339,-0.004289872,0.004943747,-0.003642076,-0.003410861,-0.029848016,-0.007212624,-0.021804956,-0.016795115,-0.028052547,-0.011846168,0.013410157,-0.009071169,-0.000748942,-0.001183813,-0.027408647,-0.012951716,-0.0202474,-0.014533072,-0.034397952,0.006256889,-0.017602409,-0.01957899,0.000655833,-0.025388428,-0.027558279,0.003413546,-0.012684578,0.016578175,0.008096372,-0.004179293,0.013439065,0.0104122,0.011114631,0.007781717,0.007171696,-0.015099734,-0.013116079,0.01745894,0.023491903,-0.026604014,-0.011797972,-0.000961219,0.002315139,-0.014986419,-0.033161362,0.005292142,0.004349882,-0.012466078,-0.003848526,0.013697267,-0.0194096,0.036456762,-0.018025367,-0.052661646,-0.002273284,0.009098749,0.008997814,-0.006701282,0.006517421,0.016890331,-0.00438769,-0.002967174,0.01853679,0.002844655,0.010516714,-0.01227078,-0.004406862,0.003834875,-0.009900452,0.00978276,-0.013807163,-0.043663624,-0.004743159,0.004547571,0.003512723,-0.00360763,0.003352951,-0.012702363,-0.020727359,0.006909526,0.006288266,0.006288266,0.006288266,0.006288266,0.006288266,0.006288266,-0.007582129,0.008156196,-0.004662699,0.023242037,0.023242037,0.023242037,0.006288266,0.006288266,0.01162482,-0.000935291
19870630,-0.000894517,-0.003261024,0.012081145,-0.001511709,0.031072139,0.008120666,-0.015449849,0.008529005,-0.013039594,0.000624107,-0.011694663,-0.015943524,-0.012333554,-0.008154522,-0.008653049,0.003897916,-0.001996026,-0.013151086,-0.009935786,0.012412547,0.007495314,0.009572957,0.016880547,0.008523854,-0.005135964,-0.008730267,-0.003104827,-0.01381007,0.025326892,-0.008509059,0.019911063,0.009907986,-0.01148566,0.004100551,0.000158352,0.005213847,0.004724039,0.011946888,0.015097083,0.010554417,0.006472763,0.009802839,-0.024400695,-0.012586966,-0.022895495,0.01525779,0.016390084,0.028520255,0.017955191,0.019423875,-0.007953104,0.025036514,-0.013094353,0.016324062,0.007570272,-0.006808977,0.012647565,-0.042593308,0.016408954,0.013366858,-0.021979643,-0.036817996,-0.033612303,0.014310991,-0.005390707,-0.021699668,-0.031891279,-0.027911633,-0.011542804,0.0102657,-0.025667886,-0.007761825,-0.000026024,-0.006728433,0.003511152,-0.011066281,0.0142481,0.011503823,0.030058723,0.022536734,-0.008708108,-0.000111925,0.001256346,-0.000803556,-0.024475281,0.025077944,0.026576166,0.026576166,0.026576166,0.026576166,0.026576166,0.026576166,-0.004921354,0.003439126,0.01225825,0.017086772,0.017086772,0.017086772,0.026576166,0.026576166,0.00648053,-0.007254002
19870731,-0.004898467,-0.017532349,0.009852031,-0.062265892,0.06968977,0.026443777,-0.022808014,-0.006853832,-0.0187866,-0.007579743,-0.040274244,-0.03559954,-0.020181003,-0.024810634,-0.040527438,-0.054005979,-0.012730939,-0.030823671,0.014346007,0.002192088,-0.056223731,-0.070157182,-0.021376983,-0.019689955,-0.049853028,0.046077882,-0.053093115,-0.052064909,0.028184532,-0.039215388,-0.02934797,-0.015678868,-0.005713404,-0.014623575,0.0150816,-0.028954351,-0.010812318,0.016889205,0.013390451,0.002706711,-0.021516456,-0.020342751,-0.035482078,-0.005477282,-0.014902296,0.001553721,-0.013560174,0.006926016,0.022742289,0.007669532,-0.08249483,0.023251938,-0.021233676,-0.035486798,0.015757025,0.014586761,-0.01661524,0.032344644,-0.018801688,-0.046521602,-0.015835589,-0.002852605,0.00199324,-0.005041517,-0.004299749,0.018330267,-0.016714301,-0.016942344,0.027590481,-0.000646482,0.0224647,-0.023114299,0.100209545,0.009859861,0.012311089,0.029763199,0.036931149,-0.059512201,0.0058785,0.010395585,0.006948379,0.014955241,-0.008087416,-0.006000418,-0.028690659,0.014782923,0.039651961,0.039651961,0.039651961,0.039651961,0.039651961,0.039651961,-0.02635397,-0.020592686,-0.020498196,0.023622115,0.023622115,0.023622115,0.039651961,0.039651961,-0.001214084,-0.000535665
19870831,0.00173274,0.014275637,0.018934455,0.041385924,0.009648753,-0.009793761,0.005121826,0.026891851,-0.001169642,0.014562582,-0.001844953,0.012885069,-0.008867617,0.005521166,0.016439325,0.018741418,0.028620186,0.03101823,-0.014222907,-0.000225901,0.053285724,0.037482871,0.018442047,0.014251508,0.011519652,-0.007120772,0.029553803,0.021181342,0.009574435,0.007821308,0.032559735,-0.01034368,-0.00209511,0.023877256,-0.004813784,0.021116833,0.023099806,0.01894784,0.019950625,-0.002335996,0.025521652,-0.001919473,0.029286416,-0.001476436,0.014865098,-0.005159597,0.027514931,0.011917685,0.024957874,0.003855887,0.042809862,0.011711579,0.019741414,0.023382302,0.020727905,0.0034576,0.040658071,-0.052224347,0.032653529,0.036397344,-0.020410504,-0.017996665,-0.0209249,0.02570252,0.015351497,-0.028327143,0.025943118,0.023897587,-0.025580387,0.039805758,-0.035955262,-0.010021044,-0.042821274,-0.029970291,-0.025130343,-0.005942586,0.007931697,0.051841534,0.038855988,0.027213069,-0.022606226,-0.006225514,-0.020924764,0.008767048,0.01297105,-0.011307291,0.016506105,0.016506105,0.016506105,0.016506105,0.016506105,0.016506105,0.03143946,0.030813205,0.02329022,0.010594622,0.010594622,0.010594622,0.016506105,0.016506105,-0.011114015,-0.010898013
19870930,-0.008859103,-0.016072192,0.002031605,-0.018154215,0.020729347,-0.003729469,0.000376233,0.006736652,-0.00844118,-0.000509561,-0.03257017,-0.018852453,-0.027087439,-0.011501873,-0.000082816,0.006804202,0.009497547,0.021315807,0.008253019,-0.014798093,0.006935775,-0.004745918,0.010189642,-0.013743351,-0.000207597,0.025946176,-0.013586274,-0.01836463,-0.006915865,-0.013150633,0.004314359,0.017134541,-0.01171805,0.007027031,0.004385407,0.015000925,-0.003584705,0.00360894,0.003091088,0.005016976,-0.001073947,-0.006372389,0.00151569,-0.001750457,0.014862394,-0.007664337,0.002240922,0.018980932,0.009776913,0.004977579,-0.009137955,0.013526284,-0.004574109,0.003908542,0.001557187,0.014124402,-0.009087024,0.010150065,-0.00597521,0.018292601,0.011177548,-0.011194102,-0.005190199,0.008868249,0.000376039,-0.00404271,-0.014235128,-0.013423381,-0.007836638,-0.004847468,-0.000466091,-0.001111828,0.01458095,0.001620345,-0.018053144,0.000859047,0.009442358,-0.003679384,-0.00658128,-0.008565072,-0.007133825,0.006523807,0.018044127,-0.001870219,-0.016761,0.011156585,-0.013576388,-0.013576388,-0.013576388,-0.013576388,-0.013576388,-0.013576388,-0.003470661,0.010849545,-0.004975794,0.021293005,0.021293005,0.021293005,-0.013576388,-0.013576388,0.00053226,0.010681206
19871030,-0.025699371,-0.022141487,0.039048153,-0.030214168,0.068001897,0.034816134,-0.041083234,0.008689949,-0.081771155,-0.000423735,-0.019408364,-0.028864341,-0.027626068,-0.0054099,0.033715472,0.002358963,-0.000251225,-0.056196187,-0.101590211,0.111060979,0.051257642,-0.020488236,-0.030480094,-0.008173364,-0.022734779,-0.165227824,-0.026567704,-0.037722888,0.067013089,-0.032945911,-0.013707345,-0.030666916,-0.029668801,-0.003568522,0.023455395,0.012932645,0.00775599,0.012630871,0.009985903,0.014694185,-0.004921362,-0.019494655,-0.015052213,0.023267313,-0.013462905,0.012235849,0.002752704,0.021750811,0.054492996,0.005912188,-0.025964485,0.021705878,-0.021303522,0.013567895,-0.026135892,0.006768422,0.039154044,-0.104021314,0.027351436,-0.019455638,-0.008248334,-0.024757527,-0.02495043,0.0106655,-0.012588335,-0.066273041,-0.127733421,-0.126903128,0.013498442,0.061009967,-0.184925453,-0.103275043,-0.034351925,-0.104430782,0.002259105,-0.002299294,-0.033510371,0.02794394,0.085140254,0.08845116,-0.121436648,0.036026521,-0.058954591,-0.076996548,-0.102962463,0.063155335,-0.284825673,-0.284825673,-0.284825673,-0.284825673,-0.284825673,-0.284825673,-0.003196512,0.048215804,-0.000198165,0.037815511,0.037815511,0.037815511,-0.284825673,-0.284825673,-0.03423075,-0.033540116
19871130,-0.016763957,-0.019168466,0.026678443,-0.010319976,0.035947829,-0.002308665,-0.010120042,0.027465802,-0.017149595,0.013246166,-0.018888263,0.010713553,0.00046581,-0.007546951,0.028104866,0.024170452,0.003261676,-0.003906578,-0.033618299,0.031664762,0.034900474,0.008875175,-0.009889143,-0.004514333,-0.003014528,-0.014844016,0.012239919,-0.008107131,0.006102443,-0.01964516,-0.004707085,-0.00060731,-0.018399521,0.010547934,0.001663023,-0.000662087,0.008373635,0.002874213,0.011602739,0.008865602,0.014731393,-0.011526062,-0.005919123,0.00277667,-0.010000796,0.015170357,0.020573786,0.013011212,0.012852155,0.011030208,-0.007175344,0.017283996,-0.007067093,0.014727141,0.008206989,0.007391797,0.03225804,-0.022668557,0.021498528,0.006524874,-0.001469075,-0.016834452,-0.018870454,0.012235141,-0.0035932,-0.056382397,-0.064521531,-0.064962056,-0.000092708,-0.03516859,-0.0528688,0.009900531,0.005235935,-0.071055287,-0.015941571,0.043351407,0.034473607,-0.004493959,-0.026699811,-0.041840996,-0.079308414,-0.002548321,0.012654898,-0.018939998,-0.044593207,0.038713797,-0.055885666,-0.055885666,-0.055885666,-0.055885666,-0.055885666,-0.055885666,-0.009168363,0.035186069,-0.000928331,0.026405213,0.026405213,0.026405213,-0.055885666,-0.055885666,-0.010402349,-0.013307037
19871231,0.005361605,0.028770618,0.042764691,0.06583248,-0.005364885,-0.030962488,0.042718192,0.090477391,0.018516529,0.007015779,0.026525552,0.009476838,0.000157623,-0.027264122,0.013224503,0.005957684,-0.025887542,0.051696212,0.026142031,-0.055040406,0.051726863,0.080051542,0.087191652,0.032493876,0.050062018,-0.001689446,0.03142432,0.034020802,-0.046926471,-0.00088467,0.062937703,0.022990597,0.013693571,0.033395098,0.007421495,0.035304066,0.036994935,0.033162744,0.031364583,-0.001392295,0.027838684,0.021499383,0.035392775,-0.003864625,0.013596742,-0.031755058,0.081030275,0.018031446,0.021600732,0.023092421,0.051742342,-0.010229156,-0.000377347,0.05605772,0.066155853,0.028337177,0.110474576,-0.017679061,0.094695092,0.058253141,-0.029486368,-0.082993705,-0.084349564,0.054693318,0.009506546,-0.049294676,0.090695557,0.091036379,-0.082989794,0.091584901,-0.03096552,-0.001352978,0.016266319,0.004109127,-0.070259068,0.031326469,0.093383225,0.101373461,0.07400248,0.034102803,0.027780184,-0.017622196,-0.057017073,0.07173188,0.112960838,-0.095953192,0.034978824,0.034978824,0.034978824,0.034978824,0.034978824,0.034978824,0.098261573,0.053874326,0.055972081,0.022264784,0.022264784,0.022264784,0.034978824,0.034978824,-0.004852326,0.003205377
19880129,0.002989274,-0.014342304,-0.033862022,-0.031210215,-0.007512827,0.007684989,-0.032355972,-0.079761998,-0.019801136,-0.014901084,-0.013009703,-0.035955108,-0.011776796,0.002820217,-0.024111357,-0.002668338,0.016898046,-0.025426699,0.026687182,0.025793067,-0.036906438,-0.054451388,-0.048265714,-0.010721404,-0.03239398,-0.02234727,-0.047865322,-0.043494664,0.045672748,0.004123021,-0.034610475,-0.000253726,0.001676076,-0.019111486,0.010768889,-0.010632336,-0.020177081,0.009587952,0.010187926,-0.004662021,-0.010996743,0.001215336,-0.0150902,-0.001622449,0.006819751,0.011922115,-0.068334906,-0.0072356,-0.015972387,-0.036182326,-0.025078967,0.020747349,-0.024126719,-0.030569174,-0.028029804,-0.022470362,-0.08618218,-0.002013238,-0.064098846,-0.02896224,0.013948614,0.05380235,0.051318004,-0.033068075,-0.001701258,0.061087338,0.020109192,0.022623473,-0.050942805,-0.061105625,0.052736817,0.057608877,-0.028418363,0.043356424,-0.153825601,-0.083708645,-0.09503134,-0.059423788,-0.062412832,-0.035517123,0.085101786,-0.001512865,-0.007964638,0.020939958,-0.013152535,-0.022195561,0.077290951,0.077290951,0.077290951,0.077290951,0.077290951,0.077290951,-0.050360848,-0.0255536,-0.032358413,-0.001189363,-0.001189363,-0.001189363,0.077290951,0.077290951,0.012257307,-0.001605296
19880229,0.026587045,-0.015055875,0.012852811,0.01287233,-0.008887596,0.005359011,-0.006087255,0.024097559,0.011391701,0.002101941,0.008655404,0.00950643,0.002129218,-0.008112033,0.01306727,0.029683807,-0.007844367,0.017789586,0.010510449,-0.031649807,0.003466741,0.022707377,0.032151377,0.027144414,0.033633921,0.033199673,0.013519983,0.016069913,-0.017976336,0.012216751,0.029819569,0.010388235,0.009847852,-0.012536981,-0.006797427,0.002911776,-0.012858496,0.002700935,0.011949663,0.002212251,0.012175775,-0.028628754,-0.01093436,-0.033325242,0.000397064,0.014874944,0.039581848,0.024172581,0.000344935,0.044026694,0.013657667,0.014488013,0.008192497,0.032482446,0.026382585,0.00970669,0.03124986,0.00711496,0.034954602,0.008067155,-0.003518414,-0.016864169,-0.018885794,0.014485724,0.025439334,-0.005756018,0.073969888,0.07289347,-0.068403496,-0.009525745,0.025127797,0.039966986,-0.013783005,0.015135247,-0.067465568,-0.0291263,0.001528796,0.02164978,-0.02732637,-0.032087301,0.038520796,-0.023137129,0.028723021,0.015441144,0.017699696,-0.007614166,0.069851918,0.069851918,0.069851918,0.069851918,0.069851918,0.069851918,0.029466766,0.009258383,0.024645196,0.004176929,0.004176929,0.004176929,0.069851918,0.069851918,0.006717484,0.018547404
19880331,-0.017678718,-0.010308515,-0.013564008,-0.030307501,0.005573353,0.010451994,-0.011756775,-0.001005686,-0.004351335,-0.000998736,-0.036484334,-0.024893192,-0.035049989,-0.006142652,0.018457915,0.008392201,0.006169108,0.030170914,0.019732311,-0.045762045,-0.031453795,-0.015077793,-0.00756576,-0.002732021,0.000708241,0.038325335,-0.025347032,-0.025428655,-0.029651741,-0.028966599,-0.010009686,0.018502449,0.002091265,0.003522813,0.011398416,-0.000946501,0.008949356,-0.002164941,-0.001526934,-0.00223899,-0.025524215,0.002667364,0.003570165,-0.006944068,0.004910827,-0.006427283,-0.005488722,0.029222311,-0.019410817,4.79404E-05,-0.038546714,0.002502962,0.011065738,-0.008779637,0.013301461,0.030761521,0.007470252,0.060777364,0.003643628,0.01381315,0.003539138,-0.003515528,0.000618043,0.009759406,-0.011619781,0.018438152,0.014615519,0.014087664,-0.043219372,-0.086999856,0.048358886,0.049990634,0.038836735,0.00355479,-0.051768768,-0.021150814,-0.000614389,-0.021505213,-0.090358055,-0.086470132,0.016812263,0.003533358,0.064349162,-0.001867544,-0.020136156,0.027392616,0.038333214,0.038333214,0.038333214,0.038333214,0.038333214,0.038333214,0.00076728,-0.007116133,0.000827257,0.000934295,0.000934295,0.000934295,0.038333214,0.038333214,-0.002561218,0.011240341
19880429,0.00599126,-0.009246827,0.01062904,-0.025415363,0.019611879,0.011457813,-0.000492129,0.00462433,-0.012203311,0.016320158,-0.020770447,-0.018782742,-0.010335766,0.012181977,0.004812802,0.001547458,0.012920239,0.009823652,0.02247246,-0.000400485,-0.003237458,-0.005282981,0.009134152,-0.021772297,-0.024691077,0.012349784,-0.023357024,-0.025855602,-0.005769838,-0.025243029,-0.006362804,0.008784992,-0.004549211,-0.008345809,0.018724338,0.000646664,-0.003754968,0.009096337,0.01029661,0.002465778,-0.002529307,-0.010471449,-0.006284349,-0.006952406,0.010575539,-0.018988947,0.00315515,0.012365807,-0.01567184,0.021031275,-0.016005842,0.018377659,0.004858668,0.001505457,0.010677015,-0.002908041,0.01577298,0.011032856,0.015404239,0.017484255,0.00450141,-0.006508907,-0.003629213,0.027382544,0.004475178,-0.007546561,0.008251441,0.008678909,-0.025257814,-0.012235674,0.010143271,0.017716746,0.007663857,0.00070745,-0.021032161,-0.000506115,0.010211191,-0.00751697,-0.013940229,-0.019506634,0.004025647,-0.009923369,0.013091857,0.002264595,-0.014588267,0.007799588,0.015467077,0.015467077,0.015467077,0.015467077,0.015467077,0.015467077,-0.006403794,0.003207107,-0.003183627,0.000229377,0.000229377,0.000229377,0.015467077,0.015467077,-0.008245794,0.002776962
19880531,-0.011832955,-0.008552651,0.012436985,-0.019752644,0.042686423,0.029894504,-0.006479661,-0.001359237,-0.024600933,0.009073141,-0.021819461,-0.009140085,-0.019115251,0.013147479,-0.001675551,0.004524065,-0.002545721,-0.028323374,-0.018495716,0.037035041,0.016660005,-0.006950761,0.000361994,-0.008942007,-0.011145949,-0.027784846,-0.009841027,-0.033581938,0.016717981,-0.031044161,0.00755871,0.000514595,-0.015229285,0.014883649,0.01046005,0.01209375,0.014166223,0.006811169,0.007978821,0.001719719,0.009805368,0.001885251,-0.000262126,0.013850251,-0.001888208,0.006281788,-0.003302227,0.001116593,0.042442359,0.008036327,0.001154333,0.029313783,-0.006511123,-0.005269938,0.002359925,-0.001793422,0.01448405,-0.035414486,0.019437845,0.002323022,0.002147506,-0.014178699,-0.01981806,0.019834992,0.009562767,-0.016838517,-0.038401569,-0.037972257,-0.021068722,0.024597304,-0.040109454,-0.039187307,0.024240061,-0.036864112,-0.005479182,-0.006915181,0.007340853,-0.003031492,0.032407793,0.035357937,-0.044434697,-0.00261976,-0.021644766,-0.01442234,-0.019663056,0.020931767,-0.017250189,-0.017250189,-0.017250189,-0.017250189,-0.017250189,-0.017250189,-0.006649216,0.012007619,-0.001527631,0.010386341,0.010386341,0.010386341,-0.017250189,-0.017250189,-0.013328729,-0.005143636
19880630,-0.007932777,0.008559828,0.011331087,0.037429136,-0.001425971,-0.012940802,0.013179758,0.028667839,0.022003341,0.004944374,0.00849626,0.032309521,0.015003084,-0.017493518,0.000344276,0.017757623,-0.004703906,0.016944608,0.01108622,-0.000596934,0.026362014,0.022186681,0.029504122,0.026668689,0.039773036,0.009789857,0.040026967,0.021601345,0.009068459,0.027774695,0.014015071,-0.004143657,0.002364175,0.002920916,-0.011433617,0.016436663,0.008049663,0.007042739,0.002682737,-0.005752725,0.014114975,0.017924522,0.008836208,-0.008309466,0.013148442,-0.005379197,0.031686376,0.003231739,0.004585329,0.010942842,0.039027556,0.00190306,0.007938074,0.014094817,0.012710483,0.010710015,0.035245375,-0.027771823,0.032078518,0.027367773,-0.009527731,-0.006894873,-0.015881525,-0.004992158,0.018959744,-0.025514561,0.052058603,0.054462974,0.036548579,0.008720924,-0.00574424,-0.000647548,0.016885519,-0.010058134,-0.011805109,0.030950377,0.007160793,0.021756921,0.001799844,-0.012772983,-0.016595917,0.000953697,-0.004667793,0.036720945,0.049042842,-0.040009873,0.053723017,0.053723017,0.053723017,0.053723017,0.053723017,0.053723017,0.037721558,0.007689125,0.03383289,0.010037287,0.010037287,0.010037287,0.053723017,0.053723017,-0.000199285,-0.002266872
19880729,-0.007782404,-0.007035856,-0.002151609,-0.035680863,0.006767384,0.006167952,-0.015466473,-0.019188012,-0.009483643,0.003947844,-0.011848611,-0.014745778,-0.02362462,0.004474271,-0.007393687,0.008426114,0.003903081,-0.015994705,-0.011990916,-0.003298578,0.00496504,-0.030275453,-0.012577699,-0.01415462,-0.01011924,-0.000280559,-0.02215949,-0.023859225,-0.004292614,-0.021405873,-0.006322091,0.021783036,-0.006213225,-0.007026426,0.010390074,0.003065959,-0.00620321,0.018998225,0.02379861,0.002183795,-0.002984053,-0.003748348,-0.01426587,-0.011775559,-0.020749538,-0.007115344,-0.019589638,0.011864923,0.00895895,0.004544028,-0.017103885,0.012099197,0.006042854,0.011325438,-0.003151446,0.019341337,0.001589614,0.007148037,0.009258099,0.007811133,0.011224162,0.002077601,0.009096572,0.020988651,-0.007831953,0.007156207,-0.025530483,-0.025746204,-0.006769557,-0.016963832,0.007722702,-0.004554718,-0.002826395,-0.012655347,-0.029420271,-0.007708455,-0.011630835,-0.01423637,-0.006479119,0.00238318,-0.003454672,0.000350017,0.006677057,-0.020699701,-0.03624219,0.04126464,-0.003601996,-0.003601996,-0.003601996,-0.003601996,-0.003601996,-0.003601996,-0.034940843,-0.0041397,-0.009846286,-0.008202174,-0.008202174,-0.008202174,-0.003601996,-0.003601996,-0.007966383,0.008311509
19880831,-0.011486668,-0.002957371,0.003317506,-0.017637284,0.031459324,0.018391215,-0.00834589,0.005022456,-0.03117476,-0.00952299,-0.032586135,-0.006614549,-0.005718875,0.012332788,0.006930663,0.006438645,-0.005362037,-0.005095671,-0.006033459,-0.004227053,0.012207295,-0.005457635,9.96662E-05,0.001415286,-0.01738106,-0.016243347,-0.010167346,-0.005259839,0.003766275,-0.016442149,0.002746111,0.005336829,-0.001226547,0.006737781,0.001605417,0.008566068,0.003966105,0.00237185,0.00056232,0.010121167,-0.030956211,0.006430714,-0.001447936,-0.012134345,-0.016338773,-0.001038244,0.002111882,0.011279384,0.018182476,0.017310252,-0.022214443,0.002298525,0.011669851,0.009131825,-0.001752325,0.007327164,0.00524281,-0.022039763,-0.000058603,0.00126005,-0.012403197,-0.006199592,-0.006366742,0.0089694,-0.011886647,-0.017816907,-0.043530491,-0.042659826,0.000700251,-0.010616565,-0.03299101,-0.016067258,0.008065536,-0.035359438,-0.000642848,-0.001940163,0.005973375,-0.002350287,-0.001117438,0.001038381,-0.034716819,0.013411239,0.001029497,-0.017136404,-0.01542344,0.018640113,-0.024402359,-0.024402359,-0.024402359,-0.024402359,-0.024402359,-0.024402359,-0.009703063,0.006102166,-0.00668124,0.004789926,0.004789926,0.004789926,-0.024402359,-0.024402359,-0.017930637,-0.007179661
19880930,-0.009813587,-0.008445942,0.010050352,0.007028183,0.007371842,0.010318517,0.009567424,0.017913748,0.01837743,-0.007731695,0.003920863,-0.001212143,0.00847539,-0.001689876,0.007545064,0.001806888,-0.020232241,0.006768304,0.009973691,-0.007398973,0.003179149,0.003687956,0.030004235,0.015041945,0.000288865,-0.021881855,-0.001236071,0.008170141,0.018805914,0.008057148,0.024777786,0.012279343,-0.004428327,-0.007246114,0.02491462,-0.006059854,-0.014692733,0.005148565,0.002057691,0.011893692,0.009308858,-0.009376594,0.003254869,-0.012406127,-0.015574528,0.016286234,0.014158493,0.006698247,0.012997423,0.024202654,0.012184568,0.02430248,0.004693204,0.018689434,-0.000438554,0.017232715,0.020922967,-0.031265316,0.011545248,0.013258901,-0.00912486,-0.026215935,-0.028565166,0.016595776,0.002141826,-0.015317545,0.018472967,0.018051262,-0.005093502,0.025987439,-0.016148685,0.007908058,0.020830728,0.010182344,-0.012126568,0.007655125,0.019018389,0.017811488,0.034366857,0.029370187,0.011168555,-0.005522052,-0.019659664,0.026512387,0.020971179,-0.013788066,0.022219356,0.022219356,0.022219356,0.022219356,0.022219356,0.022219356,0.032346163,0.00072,0.011902424,-0.003152792,-0.003152792,-0.003152792,0.022219356,0.022219356,0.011916653,0.000422004
19881031,-0.008958684,-0.000012423,0.029173822,0.001960099,0.036291453,0.024773508,-0.016540794,0.021509157,-0.044938907,-0.005863635,-0.007149159,-0.001482865,-0.004183466,0.017610302,0.032488264,0.013773563,0.006715447,-0.005222095,-0.023615186,0.018661812,0.050185977,0.027252996,0.01906246,-0.000479657,-0.001806263,-0.023821048,-0.007479786,-0.004296329,0.032130527,-0.012000262,0.031143706,-0.008230366,-0.004002466,0.013172342,-0.00405836,0.009870007,0.018465672,0.010406742,0.004889991,0.003606014,0.003021793,-0.009263979,-0.008670715,-0.001247496,0.006668851,0.006478971,0.025043377,0.025303591,0.018074787,0.027204775,-0.003436617,0.035581757,0.000172985,0.023260055,0.004607121,0.022894734,0.029810243,-0.034595807,0.023330175,0.022232899,-0.014745876,-0.029760966,-0.035245841,0.013265794,0.005769954,-0.033125097,-0.03284993,-0.033252818,0.000441244,0.049781886,-0.046679621,-0.015032984,0.024294833,-0.014160006,0.005245912,0.025033114,0.043549064,0.001218401,0.052332866,0.047493942,-0.023132488,-0.002147486,-0.019273398,0.003710256,-0.013728379,0.012222534,-0.013906483,-0.013906483,-0.013906483,-0.013906483,-0.013906483,-0.013906483,0.008329066,0.027952857,0.002001212,0.007375536,0.007375536,0.007375536,-0.013906483,-0.013906483,-0.001918109,-0.005546384
